smiles	score_DTI
CCN(CC)CC(O)c1cnc(C#N)cn1	0.000560
COc1cccc(-c2c(-c3ccccn3)cc(C3CCCNC3)c3cnccc23)c1	0.000000
c1cncc(CNCc2cnco2)c1	0.000009
OCC(NCC1CNCCO1)c1ccc2nc3ccccn3c2n1	0.012007
CN(C)S(=O)(=O)c1ccccc1OCC1=NC2=NC=NC2=N1	0.992770
CCOCC(O)c1cccc2cc(F)cc(C3COCCO3)c12	0.000000
CN(C)c1ccnc(OC(=O)[C@H](N)CO)c1	0.683926
COc1cccc(C2CCC3(CCN)CCC2C3OC(C)=O)c1	0.437075
NCc1ccc(OC[C@H](N)C(=O)O)c(OCC(CO)c2ccc3ccncc3c2)c1	0.834914
CC1(c2c(CN)ccc3c2sc2ccccc23)CCC1	0.000044
Oc1cccc(CCCC(c2cnco2)C2CC2)c1	0.000000
CCOC(CO)(C1CC2CCCC2(c2nccs2)C1)C1COCCO1	0.000000
NCCCc1coc(N2CCNCC2)c1	0.000088
N[C@@H](C(=O)O)C(CC(O)(CO)c1ccc2ccccc2n1)c1ccccc1	0.000170
CC(O)COC(c1ccc(F)cc1)C(CO)c1cc(=O)[nH]c(=O)[nH]1	0.000017
CC(=O)CC1CCCNC1C1CCCC2CC(C3CCCC3)C(C(C)C)CC21	0.000003
CC(=O)Oc1cncc(C(O)CNC2CCC2)n1	0.000000
CCC(CC)N(c1ncnc(C#N)c1C#N)S(N)(=O)=O	0.992907
OCC(O)(CO)c1nccnc1C1CCCO1	0.000001
O=C(O)Nc1ccc2ccncc2c1C1CC1	0.000003
CCOC(Cc1cnccn1)c1cccc2c1oc1cc(-c3cc(N)ccn3)ccc12	0.000015
FC(F)(F)c1cccc(-c2c(Nc3cnccn3)cccc2N2CCNCC2)c1	0.000000
C=Cc1cc(C2CCCCC2CO)ccn1	0.000000
Cc1sccc1CC1CC1c1c(CN(C)C(=O)O)cnc2c1nc1ccccn12	0.999512
CNc1ccc(C2CCN2c2cnccc2N)cc1	0.000883
Oc1ccc(-c2cnnc(N3CCNCC3)c2)cn1	0.000110
N=c1cc(C2C[C@@H](O)CC(C(F)F)[C@H](O)C2OCCN)[nH]c(=O)[nH]1	0.000021
CCN(CCO)c1cc(CCNC(=O)OC)cc2cnccc12	0.000017
Brc1ccc(C2COC(N3CCNCC3)CO2)cc1	0.001193
CCN(CCO)CCOc1ccccc1OC	0.000005
CCCOC1(CC)CC1C1(C2CCC2)CNCC(c2ccn[nH]2)C1	0.000000
CCNCC(O)c1cc2ccccc2cc1CC(=O)O	0.000000
NCCNc1ccc2c(=O)oc3cccc(NS(=O)(=O)c4cccc(CO)c4)c3c(=O)c2c1	0.000033
NC(c1ccncc1)C(F)(F)F	0.005143
CCCc1cc(C#N)cc2c(CN(C)C)c(-c3ccccc3OC)cnc12	0.000045
CCNC(=O)C(NC1(C(C)CC)CCC(CO)CC1)C(C)C1CC[C@@H](O)CC[C@@H]1O	0.011987
NS(=O)(=O)C1CCCC12CCCC(c1ccn[nH]1)CC2	0.000003
CCC1CCOCC1C(O)CN(CC)CC	0.005824
NC(CO)c1coc2cc(CO)ccc12	0.000005
CC(C(=O)O)C1(NC(=O)O)CCC2(CCCCC2)C1	0.000007
COc1ccccc1CCSc1ccncc1	0.058724
CCS(=O)(=O)C(C)c1cc(C(N)=O)cc(-c2cc(O)c(CC(C)=O)cc2C2COCCO2)c1	0.000853
CC(=O)OC1C(Nc2ccccc2)CC1(C)c1cc2c(=O)oc3ccccc3c(=O)c2cc1C[C@@H](N)C(=O)O	0.000005
CC(OC(C1CCCC1)C(N)c1ccc2ncccc2c1)c1cccnn1	0.000000
CN(C)CC1CC(CO)CC(NC(=O)N(C)C)C1	0.051074
c1cc(C2(C3COCCO3)CCCSC2)ccn1	0.000000
CC1CC1c1ccoc1CC1CCCNC1C1CCOC1	0.017851
O=C(OC1CC1)C1SCCC(c2cccnc2)C1OC(CO)CO	0.000001
CSC1(CO)CC(C#N)CCC1NCCc1cncnc1	0.000062
CN(C)S(=O)(=O)C1C(C(F)F)CCC2CC[C@H]21	0.075334
O=C(O)Cc1ncnc(F)n1	0.905810
CCCCC(NS(N)(=O)=O)C1CCC(O)CC1	0.000000
C[C@H](N)C(=O)Oc1oc(C(C#N)[C@@H](N)C(=O)O)nc1C[C@H](O)CO	0.036636
NC(=O)c1ccccc1OCC(O)(CCO)c1ccc2c(c1)oc1ccccc12	0.000000
CCC1(Oc2ccncc2C2CC3CCC(N4CCNCC4)C2C3)CC1	0.014038
O=C(Oc1ncco1)C(F)F	0.136780
O=C(O)NC12CC3CC(CC(COc4ccccc4)(C3)C1)C2	0.000000
CC(O)COc1nccc(-c2ccsc2)c1-c1cccc(Br)c1	0.002138
c1cc2cc(C3CC3)c(C3CCCC4(CCCC4)C3)cc2s1	0.001219
OCC(O)C(O)C1(C2CCCCS2)CCCCC1(F)c1ccccc1	0.000008
c1coc(C2(c3ccc4c(c3)oc3ccccc34)CC2)c1	0.003658
NC(CO)c1cc(-c2cc(Br)ccc2C(F)(F)F)cc(C(F)(F)F)c1Cl	0.001727
O=C(O)c1ccccc1NS(=O)(=O)C(F)F	0.000013
Cc1cc(C2C3CCN(C3)CC2N[C@H](CO)C(=O)O)co1	0.000423
N[C@H](CO)CCOC(=O)C1OCCO1	0.016118
C[C@@H](CO)Nc1ccc(Cc2ccccc2C(F)(F)F)s1	0.002575
COC1CCC1(CO)N1CCNC(c2ccoc2)C1	0.587972
CC(c1ccsc1-c1cscn1)N(C)c1ccnnc1	0.000000
CCN(CC)c1c(N[C@H](CCN)C(=O)O)c(-c2ccc(Cl)cc2C(O)(CO)CO)cc2cncnc12	0.029610
CNCC(Nc1cccc2sccc12)C1CCCC2(C(F)(F)F)CC[C@H]12	0.000003
COc1cc(-c2cccc(Cl)c2)cc(C(F)F)c1	0.000005
CCC(C)c1cc(-c2cccc3c(=O)c4ccccc4c(=O)oc23)cc2cccnc12	0.001302
CCOC(C)C1CNCC(C23CCC(CC(C#N)C2)C3)N1	0.984079
OCC1CC(c2ccccc2)CC(c2ccncn2)C1	0.009644
N#CC1CCC1CC(C(=O)O)c1cnccn1	0.999794
CNc1c(C2SCC(CCC(=O)O)(c3nccs3)S2)cccc1C(F)(F)F	0.000122
NS(=O)(=O)Nc1ccc(-c2cc(O)c3c(c2)nc2ccccn23)c2ncncc12	0.200236
COc1ccc(C(C)C)c(-c2ccccc2)c1	0.005145
CS(=O)(=O)COC(=O)[C@H](N)C(O)c1ccc2ccsc2c1	0.000003
CCN(CC)CCOC1CC2CCC1(C(N)c1ccccc1)C2C(C)N	0.984649
Cc1ccc(C2C[C@@H](O)CCC(C(=O)NCc3ccccc3C(F)(F)F)[C@@H]2O)s1	0.000000
Cc1ccc(C2COCC(C(O)CCc3nc(C(O)C(O)CO)cs3)O2)o1	0.000028
N#CC1CN2CC(OC(=O)[C@@H](CO)NC[C@H](N)C(=O)O)CC1C2	0.000801
Cc1ccc(-c2cccc3c(=O)oc4cccc(CC(=O)O)c4c(=O)c23)o1	0.000082
CNC(=O)c1cnc2c(-c3cnccn3)cccc2n1	0.135000
N[C@@H](Cc1nc2ccccc2nc1-c1cccnc1C(O)CCO)C(=O)O	0.017220
COc1ccccc1C1COC(SC)O1	0.000016
CCS(=O)(=O)C(C)C1(c2cc(Br)cc(CC(C)C)c2)COCO1	0.591845
NC1CCC(c2cccc(Cl)c2)(C2CCC(C(O)[C@H](N)C(=O)O)O2)CC1	0.001502
Oc1cc(-c2ccccc2O)nc(C2COCCN2C2CCCCC2)c1	0.000000
CC(C)C1CCCCC1C1(CO)CCCC(c2ccccn2)C1	0.000000
NC(=O)NC1OCOC1C1CCCCC1	0.000000
CCNc1cccc(S(=O)(=O)NC2CC[C@H](O)CC[C@H]2O)c1	0.013295
CCNCC(O)C1CCCC2CC(NC(=O)NC)CCC21	0.000003
COC(=O)C1C2CCC1(c1cc(C#N)ncn1)CC2	0.000050
CC1CC(N(c2cc(=O)[nH]c(=O)[nH]2)S(=O)(=O)c2ccccc2C2CCC2)C1	0.001560
CCC(C)C1CCC2CCC1(SC)C2c1ccccc1C1CC1	0.000994
FC(F)(F)C12CCN(CC(C3CCCCC3)C1)C2N1CCNCC1	0.000001
OCC(O)C(O)c1ccc(-c2cccc(O)c2)cn1	0.000000
OC1CCCCC1c1cccc(C2COCO2)n1	0.000000
CC(CC[C@H](O)CO)CC1=NC2=NC=NC2=N1	0.993687
CC(CN)C1CCC(C2CNCC(NC(=O)O)O2)C1	0.026459
CCOC1SCSC1CCC(=O)O	0.000051
N#Cc1cc(-c2cccnn2)c(F)cc1Cl	0.001331
CCOCC(O)(CO)c1cccc2c(=O)c3ccccc3c(=O)oc12	0.125096
Oc1ccnc(-c2nccnc2OC2COCCO2)c1	0.009959
CC(COC1(C2CCCC(N)C2)CC1)Oc1cccs1	0.000103
C[C@@H](Nc1ccc(CO)cn1)C(=O)O	0.000068
C[C@H](O)COC12CCCC1(C#N)C(CN)CC2	0.004128
O=C(CCC1CCOC1)Oc1ncncn1	0.989219
CC1CCC1C(C)(C)c1cncc2ccccc12	0.000033
OCCOC(COCC(O)c1ncco1)c1ccco1	0.000000
CCOc1c(-c2cc(N)cc(C[C@H](N)C(=O)O)n2)ccnc1NC	0.673889
OCCNC(COC1CCC(c2cccc(Br)c2)C1)c1cocn1	0.947115
O=C(O)Nc1nccnc1Cl	0.000051
CC(C)(CC[C@@H](N)C(=O)O)N1CCNCC1C1CCCC2(CCCC2)CC1	0.830362
N#Cc1ccncc1N1CCNC(c2cccc(C(N)=O)c2)C1	0.000000
CS(=O)(=O)C(Cc1ccco1)c1ccccc1N[C@@H](CCN)C(=O)O	0.000025
CN(CC1CC1c1cnc(OC[C@H](N)C(=O)O)o1)C(=O)O	0.007868
CC(C1CC1)C1(F)CC2CCN(C2)C1	0.005547
OCC(OC1CCCOC1)C(O)C1CCCC1	0.000001
OCCc1cc(Br)cc2c1oc1ccccc12	0.049080
CCNC(=O)c1nc2ccc(C3CCC3)cc2nc1-c1cc(-c2nccs2)cc(C(F)(F)F)c1	0.000000
NC(=O)C1(c2ncc3ccccc3n2)C[C@H]2CCCCC21	0.953747
Cc1ccc(C2CCCCC2)c(C2CCCC23CCCCCC3)c1	0.109825
C[C@H](N)C(O)c1cc(CNC(N)=O)cc(F)c1CN(C)C(=O)O	0.000034
N[C@@H](COc1ccccc1Br)C(=O)OC1C[C@H]2CCC2CC1N(C(=O)O)C(=O)O	0.000004
CN(CCN)c1ccc(-c2cccc3cccc(-c4cncs4)c23)cn1	0.001067
CC(=C(C)c1ccc2oc3ccccc3c2c1)c1cccnc1	0.045449
COc1ccc(C2CCCC2c2cnccc2N)cc1	0.000002
COC(=O)C1C2CC3CC1(OC[C@H](C)O)CC(C2)C3NS(N)(=O)=O	0.000076
C[C@H](N)COc1ccc(OCCN)c2ccccc12	0.000011
COC(=O)CC(C1(C)CCC1)C12CCC(CC1c1cc(O)ccn1)C2	0.000000
COc1ncsc1C(OS(N)(=O)=O)C1CCCCC1	0.007155
c1ccc(-c2cccc(C3CSCS3)c2Cc2ccsc2)cc1	0.000001
c1cnnc(Nc2ccsc2CCc2ccsc2)c1	0.000320
OCC1CCC(c2ccn[nH]2)(C2COCCO2)C(COc2ccccc2)C1	0.000000
OCC(O)COc1nccnc1F	0.002126
COc1ccccc1C1CCCCC1COc1cnccc1O	0.012259
OC[C@H](O)CC1C2CC3CC(C2)C(c2cnccc2O)C1C3	0.000016
CCC(CC)c1cc(CN)ccc1-c1nc(C(O)[C@H](C)N)cc(O)c1CC(C)C	0.000026
CN(Cc1ccc2sc3cccc(N=c4cc[nH]c(=O)[nH]4)c3c2c1)C(N)=O	0.005701
CC1COCC(OCC(O)CO)O1	0.000042
C[C@@H](O)C(O)c1c(N2CCNCC2c2ccc(C(F)(F)F)cc2)c(O)cc2sccc12	0.001450
c1ccc(-c2coc3ccc(C4CNCCO4)cc23)nc1	0.000000
OCC(O)c1cc2c(-c3cnccn3)cccc2o1	0.000000
OCC1(c2cccnc2)CNC1	0.005568
C[C@H](CO)OC1CNCC(c2ccc(O)cc2C(N)=O)N1	0.000000
CNCC(O)C1CCCC(CC(C)=O)C1c1ccncn1	0.000027
CCC(=O)C1(c2cnco2)CCCCNC1	0.000000
CC(NC(=O)C(O)c1cccc(Br)c1)C1CC2(C3C[C@H](O)CCC[C@H]3O)CCCC1C2	0.004574
NCc1ccccc1C(O)[C@H](N)C(=O)OC(F)(F)F	0.002201
Oc1ccnc(-c2ncoc2-c2ccncn2)c1	0.057264
C[C@H](Nc1ccc2oc3ccc(O)cc3c2c1)C(=O)O	0.399277
CNS(=O)(=O)c1cccc2nc(C3CC(c4cnccn4)C3)cnc12	0.975352
CCCC(C)C1CC(C[C@H](O)CO)CCC1O	0.000000
CCOc1cccc(OC)c1-c1cc(C(C)CN)cc(C2CC2CCC(=O)O)c1	0.000450
CNc1cc(S(C)(=O)=O)c(-c2ccc3nccnc3c2)cc1OC	0.000009
CCNC(=O)C1CC2CCCC1(OC[C@H](C)O)C2	0.000000
CCOCC(C1CC1)C1COCCO1	0.000025
CCN(CC)CC(O)c1c(C#N)c(C2CC2C)cc2oc3ccccc3c12	0.157665
c1cncc(CNCC2CNCCN2)c1	0.007193
FC(F)C1CCC2(CCCC(C3COCC(C4CCCCN4)O3)CC2)C1	0.000566
CC(C)CC12CCCC(C3(CO)CCCC(CN)C3)(CC1)C2	0.120501
N#CC1(c2ccccc2C(F)(F)F)C[C@@H]2CCCCC21	0.995983
CCC1CC1OC(=O)N(C)CC1CC(Nc2ccc(C3=NC4=NC=NC4=N3)cc2)CCO1	0.993218
Clc1ccc(Sc2ccncn2)cc1	0.022136
c1csc(CC2(CNc3ccoc3)CSCS2)c1	0.105868
CN(CC(O)C(O)CO)C(=O)OC1CC2CCC1C2	0.001380
CNC(=O)C1(CN(C)C)CC1C1CCC(C(N)=O)NC1	0.613156
Cc1ccc(C2CC2C2CCCC3CC[C@@H]32)o1	0.011508
O=C(O)NC1CCCC(C2CCC(O)CC2)C1	0.000337
COc1c(NC2CC3CC[C@H]3C(OC(=O)[C@H](C)N)C2)cccc1C1COCCO1	0.000016
C1CC(C2CNCCN2C2CCCO2)C1	0.000000
CN(C)C(=O)NC1=C(C2CC2)CC=C(c2ncccn2)C1	0.073955
CS(=O)(=O)CCOc1cc2c(cc1-c1cccnc1)nc1ccccn12	0.055157
N=c1cc(OCC(CO)Oc2ccc(CCCc3ccccc3O)c(C(N)=O)c2)[nH]c(=O)[nH]1	0.000000
COC(=O)c1c(C2CCSC(NCCO)(c3cccs3)C2)cnc2ccccc12	0.000001
NC(=O)Nc1cccc(C(F)(F)F)c1-c1cncc(N)n1	0.000000
N[C@@H](COc1ncnc(CCO)n1)C(=O)O	0.001381
CS(=O)(=O)Cc1cccc(Br)c1C1CCC(N)CC1	0.007299
O=C(OCC1C[C@H](O)CCC[C@H]1O)c1ccncn1	0.084075
OCCNC1CCC1F	0.001515
OC1(F)CCCC(C2CNCCN2)C1	0.000003
OC(c1cnccn1)C(Oc1ncccn1)c1ccc2oc3ccccc3c2c1	0.005981
CN(C)C(=O)NC1CCC2CC(C(F)F)[C@@H]2C1C[C@@H](O)CO	0.024682
CNS(=O)(=O)C1CCC1CCC(=O)O	0.004555
CN(C(=O)C(F)(F)F)c1cnccn1	0.006798
NC(=O)C1CCC2(CCC(N[C@H](CO)C(=O)O)C2)C(C2C[C@@H](O)CCC[C@@H]2O)C1	0.004142
CCN(CCO)CCN[C@H](Cc1cccc(NC(=O)O)n1)C(=O)O	0.335581
NC(=O)Oc1coc(CN2CCNCC2)c1	0.000008
CCNC(=O)c1cc(C2CCCC(N)C2)cnc1N1CCCCC1	0.000000
NCC(CC(N)c1ncco1)Oc1ccc2c(=O)c3ccccc3oc(=O)c2c1	0.009580
CCCC(C)c1ccc(C(F)(F)F)c(-c2ccc(Br)cc2)c1	0.000671
CC(C(N)=O)c1ncncc1-c1ncccc1CC1CC1	0.000005
COc1cccc(C2CC(CC3CC4CCCC4C3)C2)c1	0.007015
NCCC(OC1CCCNC1)c1cccc(S(N)(=O)=O)c1	0.000000
CC(CN)C1CN(c2ncc(-c3c[nH]c(=O)[nH]c3=O)o2)CCN1	0.000002
CCC(C)C1CCC2(c3ccc4ccsc4c3)CC[C@@H]2C1	0.000000
FC(F)(F)c1cnc2ccccc2c1	0.000005
NC(=O)NC(=O)Oc1cccc2c(=O)oc3ccccc3c(=O)c12	0.002662
CCCc1cccc(C2CCC2)c1Cl	0.000073
NC(CO)(C1CCCC1)C1(C2CCCO2)CCCCC1	0.090348
OCc1cnc2ccc(C(F)(F)F)cc2n1	0.001114
NCC1CCOC(C[C@@H](N)CO)(C2CC2)C1	0.995103
CCS(=O)(=O)C(C)C1CCCCC1c1ncc(-c2cccc(O)c2C2CCC2C)s1	0.005275
CNS(=O)(=O)C1(CN)NCC1F	0.000380
O=S(=O)(NC1CCCC2CC[C@H]21)C1CC1	0.000000
CC(C)Cc1cc2ccnc(CN(C)C)c2cc1C(CN)(OCCN)c1ncccn1	0.002946
CCC(OCS(C)(=O)=O)c1cnc(SC)cc1C1CCCCC1	0.011481
CCN(CCN[C@@H](CCN)C(=O)O)C(CO)C1CCC2(CCCCC2c2nccs2)C1	0.000588
CCC(CO)OCCc1ccccn1	0.000000
c1cc(C2COC(C3CCCC3)CO2)[nH]n1	0.000000
O=C(OCCc1cccc2oc3cccc(C(O)C(O)CO)c3c12)C1CCN1	0.000001
NCC(Nc1ccc2nc3ccccn3c2n1)C1CCC1	0.200923
COc1ccc(-c2cc(Cl)ccc2NC(=O)N(C)C)cc1-c1ccccc1Cl	0.000007
COc1ccc(-c2ccnnc2)c(-c2cn[nH]c2)c1	0.000759
Oc1cccc(C2=NC3=NC(c4cccnc4)=NC3=N2)c1	0.997334
NCCN1CCCCC(c2ccc3nc4c(-c5ccccn5)cccn4c3c2)C1	0.197041
CN(C)C1CCC2CC(c3cccnn3)C1C2	0.000000
C[C@H](CO)NC1(c2ccccc2)CCC1N(C(N)=O)c1cc(N)ccn1	0.000000
CC(N)c1cccc(C(=O)OC2CNCCN2)c1	0.000001
CNC(=O)c1cccc2nc3cc(CN(C)C)c(C(O)C(O)COc4ccncn4)cn3c12	0.009495
CCCC1(c2cncc(-c3cccc(Br)c3)c2)CCC(CO)(C(=O)OC)CC1	0.848623
OCc1nccc2ccc(C3CCCC3)c(-c3cocn3)c12	0.042113
N#Cc1cnc2ccccc2c1OC[C@H](N)C(=O)O	0.000001
NC(CO)c1cc(C2CCCNCC2)ccc1Br	0.020669
NCc1ccccc1C1CNCC1c1ccc(-c2ccccc2)o1	0.000015
O=C(O)NC1CC(c2ccoc2)(C2CCCCC2)C1	0.012417
O=C(OC1CC1c1cncnc1)c1cccnc1	0.372326
O=c1oc2c(C3COCC(c4ccoc4)O3)cccc2c(=O)c2cc(-c3cccc(C(F)(F)F)c3)ccc12	0.001550
CCCC(N)c1c(-c2ccccc2)cccc1C1SCCS1	0.000006
N[C@@H](CN[C@H](CC1CCCCO1)C(=O)O)C(=O)O	0.002001
CCN(CC)c1ncc(-c2c[nH]c(=O)[nH]c2=N)o1	0.000335
Cc1ccc(-c2c(C[C@@H](N)CO)c(C3CNCCO3)c(-c3cnccn3)c3nc4ccccn4c23)o1	0.000000
N=c1cc(NC(=O)Oc2cccc(Cl)c2)[nH]c(=O)[nH]1	0.001525
NCC(O)C(CN)NC1CCCCC1c1cnccc1C1CCCO1	0.002361
NC(=O)OC(c1cncc(C[C@@H](O)CO)c1)[C@H](N)C(=O)O	0.000028
N[C@H](CO)C(=O)OC1SCC(Cc2occc2NCCO)S1	0.000002
NC(=O)CC(Oc1ccccc1)C1C[C@@H](O)CCC(C2CCCCC2)[C@@H]1O	0.000022
CC(C1CCCC1)C1CC1c1nccc(N)c1NS(N)(=O)=O	0.967409
c1cc(-c2ccoc2)c2c(-c3ncco3)csc2c1	0.000816
OC(F)(F)C1(C2CCCCC2)CCCCCN1	0.102719
CCc1cccc2nc(Cl)cnc12	0.000318
CN(c1ccncc1)C(C1CCC1)C(N)C1SCCS1	0.000000
CCS(=O)(=O)CCOC(C(O)c1cccc(-c2ccccc2O)c1)C(O)c1cocn1	0.020877
CCS(=O)(=O)C(C)c1ncnc(-c2cc(C(N)CCS(C)(=O)=O)ccc2CN)n1	0.000248
CNC(=O)NC1CC2CCCCC2C(c2ccn[nH]2)C1	0.050193
CC(C)Cc1cc(C2(c3cc(CCC4CC4)ccn3)CC(C)C2)cc2oc3ccccc3c12	0.000734
C[C@H](Oc1cnccn1)C(O)C(CN)[C@H](N)C(=O)O	0.680987
O=C(OC1CC[C@@H](O)CC[C@@H]1O)N1CCNCC1	0.000001
CCCNC1COC(CC)CC1c1cccc2oc(=O)c3ccccc3c(=O)c12	0.102375
CN(CC1(C(N)=O)C2CCCC2CC1C1CCCC1)C(=O)O	0.060842
NC(=O)Cc1cnc(CS(=O)c2cnccn2)cn1	0.000012
NCC(C1CCC2CCC1C2O)[C@@H](N)C(=O)O	0.000019
CCC(=O)Nc1cnc(OCC(C)O)s1	0.000030
O=C(O)c1cccc(C2COC(NCCO)C2)c1	0.000002
CCC(CCCC(=O)O)C1(C(O)[C@@H](N)C(=O)O)CCC(CO)CC1NS(N)(=O)=O	0.000000
CCC1CC1N1CCNC(N)C1C	0.000043
Cc1sccc1CCC(=O)NC1CCC(NC(=O)N(C)C)C1	0.000002
C[C@@H](N)COc1cnc(C(=O)O)c(F)c1	0.030726
COC(=O)N[C@H](COc1ccc2sc3cccc(OC)c3c2c1)C(=O)O	0.074339
N#CC1CCC2(C(CCC[C@@H](O)CO)c3ccoc3)CCCCC2C1	0.196133
O=C(O)Nc1cccc2nc3ccc(C4CC4)cn3c12	0.003320
NC(=O)C(N)(c1cnccn1)C(O)C1CCCC12CCCCC2	0.000044
NCC(CCO)(c1ccccc1C(N)c1ccn[nH]1)[C@@H](N)C(=O)O	0.000000
OCCc1nc2ccccc2nc1C1CCCCC1	0.000000
CCN(CC)CC(O)C1CCCCC1C	0.000008
Cc1occc1-c1ccc(C2COCCO2)c(C(=O)O)c1	0.229469
CCCC1C(c2ccsc2)CCC1c1c(Cl)cccc1C(CC)CC	0.000007
CC1(CCc2cnc(CCN)o2)CC1	0.000000
COc1cc(-c2coc(-c3ccsc3)n2)cc(-c2cc(=O)[nH]c(=O)[nH]2)c1	0.001489
CN(C(N)=O)C(C[C@@H](N)C(=O)O)C1=NC2=NC=NC2=N1	0.999914
CCC1CC1C(=O)OC1CC1C1COCCO1	0.000013
CCCc1ncc(C2CCC3CC[C@H]3C2)o1	0.000002
CCSC1(C2CCCCN2)CCCC12CCCCC2	0.706695
CC(O)c1cc2cccc(NC(=O)CC3(C)CCC3C(N)=O)c2cn1	0.000000
CC(N)C(N)c1cccc(-c2cccnn2)c1	0.000003
NC1CC(C2=NC3=NC=NC3=N2)CC(c2ccccc2)C1	0.999808
CCC(C)C1CC2CCCC(CS(C)(=O)=O)[C@@H]21	0.000027
CC1CCC1c1ncnc(O)n1	0.059243
CCOC(CN)C1C2CC3CC(C2)C(c2cnccn2)C1C3	0.000005
N#CCC(C(=O)O)C1C2CCC1CC2	0.000001
CN(C)C(=O)Nc1ccc2c(-c3ccccc3Br)ccnc2c1	0.000001
OC(c1ccc2cncnc2c1)C1CCCC1	0.066225
CCS(=O)(=O)CCc1c(C(=O)OC2CC2)ccnc1CS(=O)(=O)c1cnccn1	0.030170
COC(=O)N1CCNC(C[C@@H](N)C(=O)O)C1C1CCCC1	0.000005
N[C@H](CO)C(=O)Oc1ncc(C2CC3CCCC3C2)s1	0.712427
O=C(Nc1ccc(-c2cc(CC(O)CO)ccc2Br)nc1)c1cccc(-c2ccc(Br)cc2)c1	0.000000
C[C@@H](O)COC1CCCOC1c1ccccc1CN	0.000002
CN(C)Cc1cccnc1-c1cc(F)cc2nc3ccccn3c12	0.006755
CCOC1C2CCCCC2CCC1C1SCCS1	0.000001
CCC(=O)OC(c1coc(C(C)N(CC)CC(O)CC(N)=O)c1)c1ccco1	0.000000
O=C(O)[C@H](CO)Nc1cccc(CCO)c1	0.002467
COc1ccccc1-c1c(CN(C)C(=O)O)ccc2nccnc12	0.007938
c1cnnc(-c2sccc2-c2ccc3ccccc3n2)c1	0.000000
CCC1CC1CNc1ncco1	0.000234
N[C@H](CO)C(=O)Oc1cc(-c2cnccn2)n[nH]1	0.019595
FC(F)c1cccc(C2COCCO2)n1	0.017561
O=C(OCC1CC[C@@H](O)CC[C@@H]1O)c1ccc2ncncc2c1	0.022203
COc1ccccc1C(CC1CCC1)C1CNCCN1	0.000000
CCOC(=O)c1cc(Cl)ccc1-c1cnco1	0.107800
CC(C)(OC(N)=O)c1coc(C(F)(F)F)c1CS(C)(=O)=O	0.079938
NC(CCc1cncc(-c2cncs2)c1)c1ccccc1	0.002999
CCCC(C)c1[nH]c(=O)[nH]c(=N)c1C(c1cnc2ccccc2c1)C(C)(C)C(CN)[C@@H](N)C(=O)O	0.502609
C[C@H](N)C(O)CC(NC(=O)CO)(C1CCC1)C1CCC1	0.003565
CCC1(c2ccc(C(C)C)cn2)CC1C1CCC1C	0.000076
CCC(=O)OC1CNCCC1C(O)[C@H](N)C(=O)O	0.000002
OC(F)(F)C1C(c2ncco2)C1(O)Cc1cccnn1	0.129893
CSc1ccc2c(C3CCCCC3N)coc2c1-c1ccsc1C	0.001626
N#Cc1cccc2ccnc(S(N)(=O)=O)c12	0.119599
NCC[C@@H](Nc1cc(-c2ccccn2)c2cncnc2c1)C(=O)O	0.000000
CCCN(CC1COC(N)CO1)C(=O)Oc1cncs1	0.000007
CCNc1c(CO)cnc(CCC(=O)O)c1C#N	0.708919
Cc1ccc(Cc2csc(-c3cc(=O)[nH]c(=O)[nH]3)c2)o1	0.000003
CNc1nccnc1OC(F)F	0.410619
N[C@@H](CO)CC1OC(c2ccc3c(c2)oc2ccccc23)CNC1c1ccc(Cl)cc1	0.005139
NC(CO)C1CCC(NC2OCCOC2c2cccc3ncncc23)CC1	0.000003
COCC1CCCC(c2ccc3ccoc3c2)C1	0.000010
C[C@@H](O)C(O)C(N)C1CCC1	0.000059
CCC(C)c1c(Cl)cc(NS(N)(=O)=O)c(-c2ccncn2)c1-c1cc[nH]n1	0.034420
CC(c1ncc(N)s1)S(=O)(=O)c1cscc1C1CCC1	0.000181
CNc1ccc(N[C@H](C)CO)c2c1oc1ccccc12	0.002726
COc1cnc(C#N)cn1	0.243165
CNc1ccc2c(c1)sc1cc(O)ccc12	0.000145
OC[C@@H](O)CC1SCCCC1c1cn[nH]c1	0.009323
CCCc1cnc(C#N)cc1CCC	0.000007
C=CNC1CCCC(CO)(c2ccnc(C(O)[C@H](N)C(=O)O)n2)C1	0.000000
NCC(c1cc(NS(N)(=O)=O)ccn1)[C@@H](N)C(=O)O	0.000000
NCCOC1=NC2=NC(c3ccc4ccccc4n3)=NC2=N1	0.999219
CCS(=O)(=O)CCC(c1cocn1)C(CN)C1C[C@@H]2CCCCC12	0.000173
NCC(O)C1CCCCC(C2CCCC2)C12CCCC2	0.353586
CSc1cccc(F)c1NCCO	0.000006
CC(N)Cc1cccc(-c2ccco2)c1S(N)(=O)=O	0.001035
CCC(Cc1cccc(O)c1)C1(c2ccccc2)CCCC(CO)C1c1cc[nH]n1	0.000000
CC(CCC(N)C[C@H](N)C(=O)O)c1cccc2sc3ccc(CSc4cccc5ncccc45)cc3c12	0.900988
O=c1[nH]cc(CNCc2cc(C3CCCCC3)ccn2)c(=O)[nH]1	0.000002
CC1CCC1C1(CN(C)C(N)=O)CCC2CC[C@H]2C1	0.000000
