smiles	score
CNC(=O)Nc1cn2c(cc1C(N=c1cc[nH]c(=O)[nH]1)[C@H](N)C(=O)OC(C)C)nc1cccnc12	0.505233
CCC=Cc1ccc(-c2ccc3nc4ccccn4c3n2)c2oc(=O)c3cccc(OC(=O)N(C)C)c3c(=O)c12	0.405742
CC(CCC1CCCCS1)C1(O)CCCCC1	0.306310
CCC1CC1c1cnc(-c2ccc(NC)cc2)cn1	0.436383
CN(C)Cc1cccc(C2CC2CC=Cc2cccnc2)c1	0.488323
CCC(=O)N(c1cccc(O)c1)c1cccc2nc3ccccn3c12	0.602661
OCCOC(CO)c1cc(C2=NC3=NC=NC3=N2)ncn1	0.452419
CCN(C(=O)c1cccc2ncccc12)N1CCNCC1S(=O)(=O)N(C)C	0.386622
CNCCN(C1CCCCC1CO)C1CCNCC1OC(F)F	0.517321
CCCC(CC1OCCO1)C1=NC2=NC=NC2=N1	0.692867
CNCc1cc(Nc2cc3nc4cccc(N[C@H](C)C(=O)O)n4c3nc2C)ccn1	0.683877
CCCC(C)C1(C(C)(CCO)S(=O)(=O)CC)CCC(C2=NC3=NC=NC3=N2)NC1	0.536299
CC(O)c1cc(Br)cc(C2CCC(S(N)(=O)=O)CC2)c1	0.484376
OCC(OC(C1COCCO1)C(O)C1CCCC1)C1=NC2=NC=NC2=N1	0.428427
CC(C(=O)NC1CC2CC1CCC2(c1ccc(Br)cc1)C(CN)[C@@H](N)C(=O)O)c1cnccc1O	0.541113
CN(C)S(=O)(=O)C1CCC(OCCN)(C(O)(F)F)C(OC(N)=O)C1	0.338545
COC(=O)O[C@@H]1CCC[C@@H](O)CC1N(C)C(N)=O	0.399941
Cc1ccc(-c2cncc(C3CCCCC4(CCCC4)C3)c2O)s1	0.502471
O=c1cc(-c2ccc3c(=O)oc4ccc(-c5ccccc5Cl)cc4c(=O)c3c2)[nH]c(=O)[nH]1	0.533938
CCCCC(CN)c1cocc1C1C[C@H](O)CC[C@@H](O)C1	0.318037
CS(=O)(=O)C(C1=NC2=NC=NC2=N1)c1ccsc1	0.661009
CCS(=O)(=O)CC(c1ccnnc1)c1ccnc2c1nc1ccccn12	0.495429
CSC1=NC2=NC(C3CC3c3ccccc3)=NC2=N1	0.632150
CS(=O)(=O)Cc1cc(C#N)nc2c1nc1c(OC(=O)[C@@H](N)C(CN)CC(=O)O)cccn12	0.396576
CCS(=O)(=O)C(C)Oc1ccc(C2=NC3=NC=NC3=N2)c(C2CCC(N)CC2)c1	0.764925
CCS(=O)(=O)C(Cc1ccccc1C(F)(F)F)c1cnc2ccc(N(C)c3ccccc3)cc2c1CCCO	0.405396
C[C@@H](O)C(O)c1ccc2c(=O)c3ccc(C(O)[C@@H](N)C(=O)O)cc3oc(=O)c2c1	0.337500
CCCCC1=NC2=NC(N[C@H](C)C(=O)Oc3ccsc3)=NC2=N1	0.588899
c1ccc(-c2ccc3cccc(C4C5CC6CC(C5)CC4C6)c3n2)nc1	0.525176
CCS(=O)(=O)C1CC(C2CCCCO2)C1	0.436112
CC1(c2ccc3oc(=O)c4ccccc4c(=O)c3c2C[C@H](N)C(=O)O)CCC1	0.428379
CNCC1C2CC(c3cc(=O)[nH]c(=O)[nH]3)N1CCC2C(N)CO	0.483146
CSC1CC1(N=c1cc[nH]c(=O)[nH]1)C1(CCCO)CCCOC1	0.265092
NCC(O)(C1CCCCC1)C(CN)(C1CC2CCCC2C1)C1CCCCO1	0.305606
CNS(=O)(=O)C(C(N)C1CC2CC1CC2C(O)(CO)CC1CCCC1)[C@H](N)C(=O)O	0.408152
Cc1ccc(C(O)C(OC2=NC3=NC=NC3=N2)C2=NC3=NC=NC3=N2)s1	0.555843
CCCC12CC3CC(CC(C3)C1CNC(N)=O)C2	0.528891
N#CC1CCC(c2cncs2)C2(CCCC2N[C@H](CO)C(=O)O)C1	0.400413
CCC1CC1c1ccccc1OC[C@@H](N)CO	0.499346
OCC(O)C(O)c1ccc(O)c(-c2cocn2)c1	0.376001
NC(=O)c1ccccc1N(Cc1cc(=O)[nH]c(=O)[nH]1)C1CC[C@@H](O)CC[C@@H]1O	0.498281
C[C@H](CO)OC1CCC2CCC(c3cc(C4=NC5=NC=NC5=N4)ccn3)C21	0.752935
CCNC(C)C1CC(NC(=O)O)C2(CCCCC2)C1	0.257512
NCC(OC1CCC(NS(N)(=O)=O)CCN1)C1CCCCC1	0.406727
CCS(=O)(=O)CCc1cccn2c1nc1c(C(O)[C@H](C)N)ccnc12	0.611061
CCNC(C)C1CC(Nc2cc(=O)[nH]c(=O)[nH]2)CC(C(C)CC)(C(N)CO)C1	0.613029
NC(CO)C1CC2CN1CCC2c1ccc2nc3ccccn3c2c1-c1c[nH]c(=O)[nH]c1=O	0.557677
OCC(O)(CO)C1CC(c2ccccc2C(F)(F)F)CC2CC[C@H]21	0.514700
CC(=O)NC1OC(NC(=O)O)C(C(O)(CO)CO)O1	0.445827
NCc1ccc2nc(C3CCCCC34CCCC4)ncc2c1	0.369672
COc1ccc(C2CCC2c2c[nH]c(=O)[nH]c2=O)cc1C(O)C1CCCC1	0.316321
CCC1CC1COc1ccccc1C1CCC(O)C(OC)C1	0.476893
CCc1coc(C)c1-c1c(CC)cc(C(O)(F)F)c2ccoc12	0.456817
NC(=O)Oc1ccc2nc3c(Oc4ccc(CO)cc4)c(C(F)(F)F)ccc3n2c1	0.476475
CCCC(=O)OC1CC1c1c(C(=O)O)cc(C(O)[C@@H](C)O)cc1C(O)(F)F	0.225175
C[C@@H](O)C(O)c1ccncc1C[C@H](N)CO	0.447016
NCC(c1ccc2ncncc2c1)C1C2CC3CC(C2)CC1C3	0.456184
CC(O)(CO)C12CCC(CC1)C2OCC(O)CO	0.504696
C(=Cc1cscn1)c1ccccc1	0.187183
NC(c1cccc(Br)c1)C(Nc1cccs1)c1ccc2occc2c1	0.539489
O=C(O)CCSc1ccncn1	0.237771
CNC(=O)C1CC(C#N)C2CC[C@H]2C1	0.207381
CNS(=O)(=O)CNC(=O)N(C1=NC2=NC=NC2=N1)c1ccccc1	0.606330
CNC(=O)C1C2(O)CC3CC(C2)C(OC(=O)[C@@H](N)CO)C1(C[C@@H](N)CO)C3	0.471216
CCN(CC)CCOC(=O)c1ccc(C2CCC3(CCCCCC3)C2)c2cccnc12	0.393855
CN(C)C(=O)NC1(C2=NC3=NC=NC3=N2)CCC1c1coc2c(Br)cccc12	0.827933
CC(=O)Nc1c(C#N)cc2nc3ccc(Cl)cn3c2c1CN(C)C	0.480892
CCCc1cnc2ccc(C3(CN(C)C)COCCO3)cc2n1	0.491284
COC1=NC2=NC(c3cc(O)cc(C(CN)(C(O)[C@@H](C)O)[C@H](N)C(=O)O)c3)=NC2=N1	0.533494
N=c1[nH]c(=O)[nH]c(C2CC3CCCC3C2)c1C(O)(CO)CO	0.461976
O=C(Oc1cc(=O)[nH]c(=O)[nH]1)c1cocc1-c1ccsc1	0.350161
CCC(CNC)c1c(O)ccnc1C1=NC2=NC=NC2=N1	0.714904
CCN(CCO)C(C)c1csc(C)c1-c1nc(C(=O)O)ccc1N[C@@H](CO)C(=O)O	0.534894
CNS(=O)(=O)OCC1(C2=NC3=NC=NC3=N2)COC(NC(N)=O)CO1	0.630388
CCC(C)C1CCC(C2CC(N)CC(C(F)(F)F)C2)CN1	0.480029
CCN(C(=O)CN)C1=CC(C2COCO2)CCC1C(C)CC(C)N=c1cc[nH]c(=O)[nH]1	0.517841
O=C(Nc1cc(=O)[nH]c(=O)[nH]1)c1c(C2=NC3=NC=NC3=N2)cccc1-c1ccccc1	0.610396
CN(C)CC1(CN(C)C(N)=O)C2CC3CC(C2)CC1C3	0.479456
CCC(=O)OC1(CO)COC(C2=NC3=NC=NC3=N2)CO1	0.561843
CCN(C(=O)CN)c1ncnc(-c2cc(C(N)=O)ncn2)n1	0.380833
O=c1[nH]cc(OCc2ccc3c(c2)sc2ccccc23)c(=O)[nH]1	0.322456
NC(=O)Nc1cc(OCC2CCCCC2c2ccco2)cc2nc3ccccn3c12	0.398774
CCNC(C)C1CCC2CCC(N)CC2C1	0.478082
COC1CSC(c2ccc(O)cc2)(N2CCNCC2)S1	0.507225
OCC1=NC2=NC(c3nccs3)=NC2=N1	0.552188
CCS(=O)(=O)C(C)C[C@@H](CO)OC1(C2CC2)CCC2CC[C@H]2C1	0.452862
CCC(C)(C1CC1)C1CCCCO1	0.427739
c1cc(C2(c3coc(-c4cncnc4)n3)CNCCN2)ccn1	0.510136
NC(CO)C1CCC2(c3ccc4nc5ccccn5c4n3)CCC1C2	0.507980
N[C@@H](CC1SCC(C(=O)OC2CC2)S1)C(=O)O	0.463749
O=C(Cc1nccs1)c1ccc2occc2c1	0.268721
C1=NC2=NC(CC34CCCC(c5ccn[nH]5)[C@H]3CC4)=NC2=N1	0.398292
OCC(O)COC1CN(C2=NC3=NC=NC3=N2)CCN1	0.534330
OCC1=NC2=NC(C3C[C@H]4CCCCC34)=NC2=N1	0.627286
CC(C)c1coc(SCc2cncc3ccccc23)n1	0.371255
c1cncc(C2(C3CC4CCCC[C@H]43)CCCCC2)c1	0.361146
CCNC(C)C1(C2=NC3=NC=NC3=N2)CCC1C	0.749580
OCCNC(CO)(C1=NC2=NC=NC2=N1)C1CCCC(O)C1	0.428841
CC1CCC1C1=NC2=NC(c3nc(-c4ccccn4)cs3)=NC2=N1	0.843767
NCC(N)(c1cccc2ncccc12)C1CCC[C@@H]2CCC12	0.756414
CCS(=O)(=O)C1CCC(c2cc(C(=O)O)cc3ncccc23)SC1	0.466481
CCS(=O)(=O)CCc1nc(-c2nccnc2-c2ccccc2Br)oc1O	0.440279
CC(OCCN)C1(C2=NC3=NC=NC3=N2)CCCC12CCCCCC2	0.352066
CC(N)c1ccc(Sc2cc(C3=NC4=NC=NC4=N3)cn3c2nc2cccnc23)cc1	0.856985
c1cnc(C2CC2C2C3CC4CC(C3)CC2C4)cn1	0.420274
CCCC(C)C1(S(N)(=O)=O)C[C@H](O)CC(c2c[nH]c(=O)[nH]c2=O)C[C@H]1O	0.601339
CCCC1CCCC12CCCC(S(=O)(=O)N(C)C)C2	0.292953
FC(F)(F)c1ccccc1C1NCCNC1C1CCCCNC1	0.458485
CNS(=O)(=O)C1CCC(O)CC1N[C@H](C)C(O)CC(=O)O	0.627028
CC1(c2c[nH]c(=O)[nH]c2=N)CC1C1=NC2=NC=NC2=N1	0.729846
CCC(Cc1cnco1)c1cccc2c(=O)oc3ccccc3c(=O)c12	0.399346
FC(F)C1CC(c2ccccc2)C2CC[C@@H]2C1	0.492187
CC1CC1C12CC3CC(CC(C3)C1C[C@H](N)CO)C2	0.515485
COc1ccc(-c2cccc3ccncc23)cc1NC(=O)O	0.504449
N[C@@H](COc1c(F)cccc1N=c1cc[nH]c(=O)[nH]1)C(=O)O	0.402095
O=c1[nH]cc(-c2c(C3CCC3)ncnc2C(F)(F)F)c(=O)[nH]1	0.467104
OCCNC1C2CC3CC(C2)C(C[C@H](O)CO)C1(C1CC2CCC1C2)C3	0.554560
CCc1ccncc1C(O)[C@@H](C)O	0.256449
NCC[C@@H](N)C(=O)OC1CCCCCC12CCCC2OCC(O)CO	0.288052
CNS(=O)(=O)C1CC1OC(=O)C1=NC2=NC=NC2=N1	0.434432
O=C(O)C(CO)(COC(F)F)Oc1csc2ccccc12	0.474433
CCN(c1cnc(C2(c3nccs3)CCCCS2)s1)C(C)C(N)=O	0.523968
N[C@@H](C(=O)O)C(O)(C1CCCC1)C1COCC(c2cccnc2)C1	0.445925
CN(C)Cc1ccc2ncnc(Cc3cc(CN(C)C(=O)O)c(N=c4cc[nH]c(=O)[nH]4)s3)c2c1	0.533965
C=CC1=NC2=NC(c3ncco3)=NC2=N1	0.655369
O=c1cc(O[C@H]2CCC[C@H](O)CC2c2cccs2)[nH]c(=O)[nH]1	0.433538
CN(Cc1cccc(C2=NC3=NC=NC3=N2)c1)C(=O)O	0.642618
C[C@H](N)COC1C2CCC1C(c1cc(=O)[nH]c(=O)[nH]1)C2	0.442963
CCC12CC3CC(CC(C3)C1c1cnccc1N)C2	0.442906
CCCC(C)C[C@H](NC1=NC2=NC=NC2=N1)C(=O)O	0.569446
CN(CC(Cc1ccccc1Br)C1CCOC1)C(=O)NC1=NC2=NC=NC2=N1	0.615308
NCc1ccc(C2C(C3COCCO3)CCCCC23CCCC3)cc1	0.362429
NC(C[C@@H](N)C(=O)O)C1CCCC(C2COCCO2)C1N	0.553407
C1=NC2=NC(Cc3cccc(-c4cnccn4)c3)=NC2=N1	0.692980
CN(C)C(=O)Oc1scnc1-c1nc2ccccc2nc1OC(N)=O	0.412791
CC1CC(C2=NC3=NC(C#N)=NC3=N2)C1	0.568020
CC1=NC2=NC(OCC(O)COC3CCC3C)=NC2=N1	0.636847
CS(=O)(=O)Cc1cccn2c1nc1ccc(S(=O)(=O)Cc3ncco3)cc12	0.423096
CN(C)CC1C(N=c2cc[nH]c(=O)[nH]2)[C@H](O)CCC[C@H]1O	0.426694
NC(C1COCCN1)C(O)C1CCCC2(CCCC2)CC1c1cncs1	0.186900
OC1(c2cc(-c3ccc(F)cc3)ccc2C2CCCCC2)CCCCC1	0.470809
NC1CCCC(OCC(O)CO)(c2ccn[nH]2)C1	0.500007
CNc1ccccc1C1C(C)C1c1c(Cl)cccc1C1CCC2C(C[C@H](N)CO)C[C@H]2C1	0.433517
N#CC1(C(O)CN)CCCC1	0.503313
CC(C1(NC(=O)O)COCCN1)S(=O)(=O)C(CNC(N)=O)CC(O)(CO)CO	0.466093
Oc1ccccc1-c1ccc(-c2cnco2)c(O)c1	0.362873
CC=C(C)c1ccc2c(C3=NC4=NC=NC4=N3)c(C(O)[C@H](N)C(=O)O)ccc2n1	0.803712
CCS(=O)(=O)C(C)c1nc(OCCC(O)c2cccnc2)c2ccccc2n1	0.434650
NCC[C@@H](Nc1cc(C2COCCN2C2=NC3=NC=NC3=N2)ccn1)C(=O)O	0.808248
CCC=Cc1cnc(C2CCC3CCCC32)cn1	0.472139
C1=NC2=NC(c3ccc(C4CNCCN4)cn3)=NC2=N1	0.792836
COc1ccc2cc(-c3cc(O)ccn3)cc(CN(C)C(=O)O)c2c1	0.545344
CCC1CCC2CCCCC2C1(CC(C)C)C(=O)O	0.417020
CCC(C[C@@H](N)C(=O)O)C(C)(CN(C)C(=O)O)C1(N)CCCOC1	0.393268
CC(CO)Oc1cncc(C(CO)C2CCC2)c1OC[C@@H](C)N	0.467737
OC(F)(F)C1CCCC(C(F)(F)F)NC1	0.449397
CC(=O)NC1SC(CO)CCC1c1cccnc1	0.350838
O=c1[nH]cc(C(Oc2cccc3occ(-c4ccccc4C(F)(F)F)c23)C(O)CO)c(=O)[nH]1	0.475734
CCN(C)CC1=NC2=NC=NC2=N1	0.492482
O=C(O)Cc1cnccc1-c1cnccc1O	0.577707
CCNC(=O)N(C(=O)c1cccc(C2CC2)c1CS(C)(=O)=O)c1ccnnc1	0.377756
CSC1CNCCC1C1C2CC3CC(C2)CC1C3	0.357495
Cc1occc1-c1cc2cncnc2cc1O[C@@H](C)CO	0.469410
CCN(CCO)C(C)(CNC)C1=NC2=NC(OC(F)F)=NC2=N1	0.479424
O=C(OCc1cc(Cl)ccc1-c1ccccc1)C1=NC2=NC=NC2=N1	0.435494
Clc1cccc(C2CCCC2c2cccc3ncccc23)c1	0.355424
CCN(C(=O)CN)c1cccc2nc3cc(C4CCCC45CCCCC5)ccn3c12	0.354473
CC(C)C(CCN)C1CC2C(C3CCC4(CCCCCC4)C3)CCC[C@@H]12	0.166338
OCC1CCCCC1c1ccc(Oc2ccccc2-c2ccccn2)c2cnccc12	0.354923
CC(C)(CC1CCC(C(O)(CO)CO)OC1N[C@@H](CO)C(=O)O)NC(N)=O	0.378924
OCC(c1ccncc1)C(O)c1cnccn1	0.477973
O=C(Cc1cncs1)c1cc(C2=NC3=NC=NC3=N2)ccc1Cl	0.667465
C=CSC1C(c2ccc3nc4cccnc4n3c2)CC1C(O)CN	0.551525
NC(CCOC1CCCCC1)C1CCC[C@@H]2CCC12	0.484716
CNCc1nnccc1O[C@H]1CC(C)C[C@H](O)C(c2c[nH]c(=O)[nH]c2=O)C1	0.478540
CC(=O)NN1CCNCC1C(N)C(COC(N)=O)c1ncco1	0.320694
NCC(C(O)C(O)CO)[C@@H](Nc1ccn2c(c1)nc1ccccc12)C(=O)O	0.263842
C=C(N)c1cncc(C2=NC3=NC=NC3=N2)c1	0.724523
CCC(OC[C@@H](C)N)C(C)C1=NC2=NC(CO)=NC2=N1	0.675291
NCC12CC3CC(C1)C(C1CC1)C(C3)C2	0.169400
N#Cc1cccc(N2CCCC2)c1C1=NC2=NC=NC2=N1	0.474203
NCC(O)c1cc(C(F)(F)F)ccc1C1C2CC3CC(C2)CC1C3	0.574860
CCS(=O)NC1(c2cnccn2)CCCCC1C1CCOC1	0.395925
CCCC(C)C1(C2=NC3=NC=NC3=N2)OCCOC1OC(C)=O	0.540245
Cc1nc(C#N)nc(N[C@H](C)CO)n1	0.277128
CC1CC1C1CCN2CC1CC2NS(N)(=O)=O	0.465366
CCCCC1CCC2C(OC[C@@H](C)N)CCCC2(c2ccccc2)C1	0.429132
COc1cccc(C2=CCC=C(N)C2(C#N)C(=O)O)c1	0.411899
N#CC1C[C@H](O)C(C(O)(CO)CO)CC[C@H]1O	0.461701
CCNC(c1cnccn1)C(O)(c1cc(N)ccn1)C(C)C1CC1	0.640222
COC(=O)CC(C)(Cc1cccc2c(=O)oc3ccccc3c(=O)c12)c1cccc(C(N)=O)c1	0.391005
CN(C)S(=O)(=O)C1(c2ccc(O)cc2)CCCCC1	0.355364
CCCC(C)C1(N)CCCCC1C(O)[C@@H](C)O	0.294839
N#CC1CC2CCCCC2C(C[C@@H](N)CO)C1	0.545781
CCOCC(N)c1ccc2c(c1)nc1ccc(-c3cnccn3)c(C3CCC3)n12	0.597854
CC(O)c1nc2ccccc2cc1C1CCC2(CCC(C3CCOC3)CC2)C1	0.285327
NC1CCCC(CC(O)CO)C1C1(C2CCC2)CC1	0.467649
CNC1SC(CN(C)C(N)=O)C(c2cnccn2)S1	0.539079
CCC(C)c1cn2c(nc3cccnc32)c(C#N)c1C[C@@H](N)CO	0.501912
OC1=NC2=NC(C3CCCC3)=NC2=N1	0.642343
C[C@@H](O)C(O)(CN(C)C(=O)O)C1CCCC1	0.482258
CC=Cc1ccnc2c1nc1c(C3CCCNC3)cccn12	0.448221
CCS(=O)(=O)C(C)O[C@@H](CO)C(OC(F)F)C1CCCCC1N	0.363715
OC1CCCC(c2cncc(C3=NC4=NC=NC4=N3)c2)C1	0.672871
COC(=O)C1(OC(=O)[C@H](N)CO)COCCO1	0.392430
CNC(=O)Nc1ncnc(-c2ncncn2)c1OC[C@H](N)C(=O)O	0.533067
CC(O)C(Oc1cocn1)C(C)CO	0.283633
CCC(=O)Nc1ccnc2c1nc1cc(N)ccn12	0.413519
OCC(O)COC1(CCc2cnco2)CC1	0.447278
CCSc1nc(C#N)nc(C#N)n1	0.384362
CN(CC1CC2CCCC1C2)C(=O)NC[C@@H](N)CO	0.508856
CC(C(=O)O)c1ccc(CO)n2c1nc1cc(C3COCCO3)cnc12	0.493899
CC1(C23CC4CC(CC(C4)C2c2cc(N)cc(-c4cccc(CN)c4)n2)C3OC[C@H](N)C(=O)O)CCC1	0.483544
CNCC1CCC1C1CCC(N)CC1	0.478627
N[C@@H](CO)C(=O)Oc1ncnc(-c2ccc(-c3ccccn3)nc2)n1	0.479676
C1=NC2=NC(CC34CCCC3CCC4)=NC2=N1	0.427130
CCNC(=O)C1CC(CC(=O)O)C1C1=NC2=NC=NC2=N1	0.699056
CCCC(C)C1(OC(N)=O)C(S(N)(=O)=O)CCC12CCCCCC2	0.278789
O=C(O)CCc1ccc(O)cn1	0.310036
OCCOc1ccc2sc3cc(C4=NC5=NC=NC5=N4)ccc3c2c1	0.667816
C[C@H](O)C(O)C1CCC(c2cncs2)CC1N	0.436991
CC1CCC1CC(C)(C)C1=NC2=NC(c3cc(=N)[nH]c(=O)[nH]3)=NC2=N1	0.757164
C[C@H](COC1=NC2=NC=NC2=N1)Oc1ccc(-c2cc(O)ccn2)cc1C(F)(F)F	0.527986
OCCCC(O)(c1cnccn1)C1CCCCC1	0.376065
CCC1(c2cc(O)c(C#N)cc2-c2ccc(CS(C)(=O)=O)nn2)CC1	0.456408
CNc1cccc(-c2cccc(OC3CCCCCC34CCCC4O)c2)c1	0.286147
CCCC(C)C1CCC2(C(O)CN)CCCC12	0.273439
OCC(Oc1ccc2cncnc2c1)C1C2CC3CC(C2)CC1C3	0.373155
C[C@H](N)C(=O)OC1=CCC(c2cc(=O)[nH]c(=O)[nH]2)=CC1	0.494146
CCS(=O)(=O)C(C)(C1CN2CCCC1C2)C(O)(F)F	0.378115
CC(=O)CC1CC(c2cncs2)C(CO)(c2cnccc2O)CC1c1coc(C)c1	0.629303
CNCC1CC1C12CCCCC1CCCC2	0.381160
CC(C[C@H](N)CO)(NCCO)C1(C#N)CCCC2(NS(N)(=O)=O)CCCCC21	0.468313
CCC1(C2=NC3=NC=NC3=N2)CC1c1cccc(CN)c1	0.694499
CCNc1cccnc1C(C)COC(=O)[C@@H](N)C(O)c1nccs1	0.409762
CCC(=O)Nc1cccc(Br)c1C(CNC(=O)OC[C@@H](C)N)C1=NC2=NC=NC2=N1	0.846250
NS(=O)(=O)C1CCCC1(c1ccn2c(c1)nc1cccnc12)C1(CO)CCCCC1	0.430778
CSC(C(N)c1cnccn1)[C@@H](N)C(=O)O	0.390770
CCC1CC2C(c3ccccn3)C(N)CC[C@@H]12	0.387008
OCC(O)COC1(C2(OC3CCCCC3)CCCCC2)CCC1	0.265311
OCC(O)C1CN(C2CC3CCC2C3)CCN1	0.460520
CCNC(CO)c1cnc2ccc(-c3nccs3)c(CCO)c2n1	0.618305
NCc1ccccc1-c1cccnc1C1C[C@@H](O)CC[C@H](O)C1	0.590133
CN(CC1CCC2CCC(C#N)CC2C1)C(=O)O	0.604039
NC(c1ccccc1)C1CCC(C2CC[C@H]3CCC3C2)O1	0.505283
O=c1oc2ccccc2c(=O)c2ccc(-c3ncoc3OCCO)cc12	0.374496
CCC1(C(O)(CO)CO)CCC2CCCC21OC(=O)N(C)C	0.294253
OC1CC2CCCCC2CC1C1=NC2=NC=NC2=N1	0.593539
C1=NC2=NC(SC3CCCSC3)=NC2=N1	0.788491
CCNC12CC3CC(CC(C1)C3C(N)=O)C2CN(C)C(N)=O	0.526736
c1ccn2c(c1)nc1cc(-c3ccoc3C34CC5CC(CC(C5)C3)C4)ccc12	0.442692
CNc1cccc(C23CCC(C2)C(N)C3CCCO)c1	0.423567
NCC(O)c1cc(C2=NC3=NC=NC3=N2)c(Cc2ccc(Br)cc2)cc1Cl	0.679732
CCNc1ccc(-c2cc(CS(C)(=O)=O)c(C(F)F)c(C(F)(F)F)c2)c2oc(=O)c3ccccc3c(=O)c12	0.443450
N[C@@H](C(=O)O)C(CNC1COCCO1)c1cc(C(=O)OC2CC2C2CCOC2)co1	0.397164
N[C@H](COc1ccc(C2=NC3=NC=NC3=N2)nc1)C(=O)O	0.798611
OCC1CCCC(C2(c3cnccc3O)COCCO2)C1	0.558529
C1=NC2=NC(c3cc(C4CNCCN4)c4ccccc4c3)=NC2=N1	0.696936
CCC1CC1c1nnccc1-c1ncccc1C#N	0.505791
COC(=O)N(c1ccc(-c2cc(O)ccn2)cc1Br)[C@H](CO)COC(C)=O	0.472606
CCN(C(=O)CO)C1(C2CCNCC2)CC(N)CC(c2ccccc2)(C(O)C(O)CO)C1	0.395600
C1=NC2=NC(c3ncncc3C3CCCO3)=NC2=N1	0.472956
C[C@@H](COC(C)(C1=NC2=NC=NC2=N1)c1ccncc1)NC1CCCCC1	0.475421
OCCCC(O)(c1cccnc1)c1cnccn1	0.510916
CCC1CC1N(C)C1(C23CCC(CC2)C3)COCO1	0.358568
CCS(=O)(=O)CCc1ncnc(O[C@H](C)CO)n1	0.495856
CC(C)(C(N)=O)c1ncnc(-c2ccc3nc4cccnc4n3c2)n1	0.453976
CS(=O)(=O)CC1(C#N)OCCO1	0.326898
C[C@H](CO)NC(=O)c1coc(-c2cnc3ccccc3n2)n1	0.568371
CCOCC(Oc1ccc2c(=O)c3ccccc3c(=O)oc2c1)c1cnco1	0.435962
C[C@H](O)C(O)c1cnccc1-c1ccc2c(c1)nc1ccccn12	0.379564
NC(=O)c1cncc2c(C3=NC4=NC=NC4=N3)cccc12	0.716618
CCCSC1=NC2=NC(c3ccsc3)=NC2=N1	0.584333
CNC(=O)C1CC(C(N)CO)C(C2(C)CCC2)CC2(CCC(C3CCCO3)C2)C1	0.231928
C[C@@H](N)COC1(C2CNCCN2)C2CC3CC(C2)C(C2CCCC2)C1C3	0.359290
O=C(O)Cc1ccc2cccnc2c1C(O)(F)F	0.414290
Cc1cc(C2(OC[C@H](C)N)CCCC(N)C2)co1	0.456451
Cc1cnnc(-c2ccc3nc4cc(OCC(O)CO)cnc4n3c2-c2ccc(C)s2)c1	0.450691
Cc1cc(-c2cc(=O)[nH]c(=O)[nH]2)c(-c2ccc3nc4cccnc4n3c2)s1	0.471427
CC1CCC1C1(C(C)Oc2ccoc2)COCCO1	0.443813
CS(=O)(=O)C(C#N)c1nccnc1C(O)(CO)CO	0.360553
CC(CN)CC1CC(C(F)F)C1	0.495834
CCCN(C1(c2ccc3nc4ccccn4c3n2)CC1c1ccccc1)S(=O)(=O)NC	0.420995
CC1CC1C(O)(C(C)NC(=O)CN)C1CCCCC1C1CC2CCC1C2	0.405144
CN(Cc1oc2ccccc2c1-c1c[nH]c(=O)[nH]c1=O)C(=O)O	0.405498
OC(F)(F)c1cnc(-c2cccnc2)c(C23CCC(CC2C(F)(F)F)C3)c1	0.627346
C[C@@H](Nc1cccc2oc(CS(C)(=O)=O)c(-c3c[nH]c(=O)[nH]c3=O)c12)C(=O)O	0.578868
C[C@@H](N)C(O)C1(c2nccc3cccc(O)c23)CCCCS1	0.672904
CNc1cccc(C2CC3CC(C2)C(OC(=O)c2ncco2)C3)c1	0.412489
Oc1ccccc1-c1cc(C2CC[C@H](O)C(c3cccnc3)C[C@H]2O)ncn1	0.479016
CNS(=O)(=O)c1c(C(Oc2cncs2)[C@H](C)N)ccc2c(=O)c3cc(C(F)F)ccc3c(=O)oc12	0.402848
NC(=O)CC(N)(Cc1cccc(C(=O)O)c1)C1CC2CCCN1C2	0.460979
Cc1nc2c(-c3cc(=O)[nH]c(=O)[nH]3)ccc(C3CCCCC3)c2nc1C	0.385942
NC(=O)CC1=NC2=NC(c3cc(O)ccn3)=NC2=N1	0.619138
Oc1ccnc(C2=NC3=NC(C4COCCO4)=NC3=N2)c1	0.669294
O=C(OC1=NC2=NC=NC2=N1)c1ccc2ncccc2c1	0.590413
Cc1occc1-c1cc(C2C3CC4CC(C3)CC2C4)cc(O)c1C1CCOCC1	0.474468
NCC(CC1OCCNC1OC(=O)[C@@H](N)CO)c1nccs1	0.497901
CS(=O)(=O)Cc1cccn2c1nc1c(-c3ccccc3)cccc12	0.395341
Nc1ccncc1C1CCC(N)C(Cc2ccccc2)C1	0.505122
CCSC1(c2cncnc2C2(C(O)[C@@H](N)C(=O)O)CCCOC2)CCC1	0.444318
NC(=O)c1ccc(-c2cccc(-c3ccnc4c3nc3ccccn34)n2)cc1	0.459284
NCC(O)C(c1ccncn1)C(N)c1ccc2c(c1)oc1ccccc12	0.497184
CNc1cccc(-c2ccc(-c3occc3C(C)NC(C)c3cc(=O)[nH]c(=O)[nH]3)nn2)c1	0.621655
NCc1ccccc1C1=NC2=NC(c3nccnc3C3CNCCN3)=NC2=N1	0.617014
CC(C(N)=O)c1cnc(-c2ccsc2)s1	0.226028
